category,name,message,status,severity,type,email_subject,is_audit,send_to_syslog
nutanix,PatchNutanixPrismCentralFailed,${username} failed to patch Nutanix Prism Central '${nutanixPrismCentral}'. Reason: ${reason}.,Failure,Info,Configuration,n/a,Yes,Yes
nutanix,PatchNutanixPrismCentralStarted,${username} started patching Nutanix Prism Central '${nutanixPrismCentral}'.,Success,Info,Configuration,n/a,Yes,Yes
nutanix,PatchNutanixVmMountStartFailed,${username} failed to start a job to patch ${snappableType} mount '${mountId}'. Reason: ${reason}.,Failure,Info,Recovery,n/a,Yes,Yes
nutanix,PatchNutanixVmMountStarted,${username} started a job to patch ${snappableType} mount '${mountId}'.,Success,Info,Recovery,n/a,Yes,Yes
common,PatchVmFailed,${username} failed to patch '${objType}' VM named '${vmName}' with ID '${vmID}'. Reason: ${reason}.,Failure,Info,Configuration,n/a,Yes,Yes
common,PatchVmStarted,${username} started patching '${objType}' VM named '${vmName}' with ID '${vmID}'.,Success,Info,Configuration,n/a,Yes,Yes
cluster,PauseClusterAlerts,"${userName} paused alerts for Rubrik cluster ${clusterName}, UUID: ${clusterUUID}.",Success,Info,Configuration,n/a,Yes,Yes
polaris_disaster_recovery,PolarisComponentRecoveryFailure,Recovery of ${component} failed.,Failure,Warning,Diagnostic,n/a,No,No
polaris_disaster_recovery,PolarisComponentRecoveryStarted,Recovery of ${component} has begun.,TaskSuccess,Info,Diagnostic,n/a,No,No
polaris_disaster_recovery,PolarisComponentRecoverySuccess,Recovery of ${component} has completed successfully.,Success,Info,Diagnostic,n/a,No,No
polaris_disaster_recovery,PolarisDisasterRecoveryFailure,Disaster recovery failed.,Failure,Critical,Diagnostic,Rubrik Disaster Recovery Failed,No,No
polaris_disaster_recovery,PolarisDisasterRecoveryStarted,Beginning disaster recovery.,TaskSuccess,Info,Diagnostic,n/a,No,No
polaris_disaster_recovery,PolarisDisasterRecoverySuccess,Disaster recovery has completed successfully.,Success,Info,Diagnostic,Rubrik Disaster Recovery Succeeded,No,No
trident,PolarisHealthDegraded,Rubrik deployment status is ${node_status}. Reasons: ${reasons}.,Failure,Critical,Diagnostic,Rubrik deployment health is degraded.,No,No
trident,PolarisHealthOk,Rubrik deployment status is ${node_status}.,Success,Info,Diagnostic,Rubrik deployment health is OK.,No,No
polaris_disaster_recovery,PolarisServiceStartBeginning,Returning services to running state.,TaskSuccess,Info,Diagnostic,n/a,No,No
polaris_disaster_recovery,PolarisServiceStartFailure,Failed to bring up services. Please run `cluster disaster_recovery revert` from the Admin CLI.,Failure,Critical,Diagnostic,Rubrik Services Failed To Start,No,No
polaris_disaster_recovery,PolarisServiceStartSuccess,Services successfully returned to running state.,Success,Info,Diagnostic,n/a,No,No
webhook,PolarisWebhookAutoDisabled,Webhook endpoint failed to receive messages after multiple retries.,Failure,Critical,Configuration,Webhook ${name} has been suspended.,No,No
classification,PolicyCreated,"${username} created a new custom policy named '${policyName}', which includes ${analyzerNames}.",Success,Info,Classification,n/a,Yes,Yes
classification,PolicyDeleted,${username} deleted the policy named '${policyName}'.,Success,Info,Classification,Custom Policy '${policyName}' Deleted,Yes,Yes
classification,PolicyEdited,"${username} modified the policy named '${policyName}', which now includes ${analyzerNames}.",Success,Info,Classification,Custom Policy '${policyName}' Modified,Yes,Yes
classification,PolicyObjAdded,${username} added ${objectNames} to ${policyNames}.,Success,Info,Classification,n/a,Yes,Yes
classification,PolicyObjRemoved,${username} removed ${objectNames} from ${policyNames}.,Success,Info,Classification,n/a,Yes,Yes
data_risks,PolicyViolationStatusUpdated,${userEmail} changed the status of the violations '${policyName}' on  object '${objectName}' from '${oldStatus}' to '${newStatus}' .,Success,Info,DATA_RISKS,n/a,Yes,Yes
appflows,PostScriptUpdateSucceeded,${userEmail} successfully updated post script for the snappable '${snappableName}' of the recovery plan '${blueprintName}' on ${clusterName} with failover type ${failoverType}. The hashcode of the post script is ${postscriptSignature},Success,Info,Configuration,n/a,Yes,Yes
classification,PreviewerDisabled,${username} disabled previewer for '${clusterName}'.,Success,Info,Classification,n/a,Yes,Yes
classification,PreviewerEnabled,${username} enabled previewer for '${clusterName}'.,Success,Info,Classification,n/a,Yes,Yes
o365,ProtectedMailboxLimitBreach,"We're glad that our protection is helping! We're now protecting more mailboxes than your current licenses allow. We are protecting ${total_protected_licensed_mailbox} licensed mailboxes but the number allowed by your current licenses is ${allowed_protected_licensed_mailbox_limit}. We are protecting ${total_protected_unlicensed_mailbox} shared mailboxes but the number allowed by your current licenses is ${allowed_protected_unlicensed_mailbox_limit}. No need to worry though, we'll keep protecting the excess mailboxes for the next 30 days. During that time please reach out to the Rubrik Sales team to purchase additional licenses, or please remove ${overage_count} mailboxes. Please refer to ${learn_more_link} for more details. Thanks for being a great customer!",Success,Warning,Diagnostic,Total protected mailboxes exceed the purchased license entitlements,No,No
o365,ProtectedOneDriveLimitBreach,"We're glad that our protection is helping! We're now protecting more OneDrives than your current licenses allow. We are protecting ${total_protected_onedrive} OneDrives but the number allowed by your current licenses is ${allowed_protected_onedrive_limit}. No need to worry though, we'll keep protecting the excess OneDrives for the next 30 days. During that time please reach out to the Rubrik Sales team to purchase additional licenses, or please remove ${overage} mailboxes. Please refer to ${learn_more_link} for more details. Thanks for being a great customer!",Success,Warning,Diagnostic,Total protected OneDrive(s) exceed the purchased license entitlements,No,No
quarantine,QuarantineApplied,Quarantine for ${snappableName} on ${filePath} and file version  ${fileVersion} has been applied on snapshot taken on ${snapshotDate}. Future snapshots with ${filePath} and file version ${fileVersion}  will be quarantined.,Success,Info,QUARANTINE,n/a,No,No
quarantine,QuarantineCompleted,${user} quarantined ${count} files on object ${snappableName}. These  files cannot be downloaded or recovered.,Success,Info,Quarantine,n/a,Yes,No
quarantine,QuarantineReleased,Removed quarantine for ${snappableName} on ${filePath} and file  version ${fileVersion}. This removal has been applied on snapshot  taken on ${snapshotDate}. Future snapshots with ${filePath} and file  version ${fileVersion} will not be quarantined.,Success,Info,QUARANTINE,n/a,No,No
rcv,RCVDataDeletionSuccess,"Pursuant to Rubrik policy, data associated with the deleted RCV storage  location '${name}' has been successfully deleted.",Success,Info,Archive,RCV Data Cleanup,No,No
rcv,RCVGRSFailoverReestablishmentPending,"Rubrik Cloud Vault location '${locName}' has been successfully  failed over to '${regionType}' region, '${currentRegionName}'  with LRS redundancy. Rubrik is now attempting to re-establish  GRS redundancy in the ${pairedRegionName} region.",Success,Info,Failover,n/a,No,No
rcv,RCVGRSPrimaryFailoverReestablishmentSuccess,The Rubrik Cloud Vault '${locName}' has failed back to the former  primary region '${primaryRegionName}' and Rubrik has successfully  re-established the GRS redundancy. You can now enable '${locName}'  to resume archival.,Success,Info,Failover,n/a,No,No
rcv,RCVGRSSecondaryFailoverReestablishmentSuccess,Successfully re-established GRS redundancy for Rubrik Cloud Vault  location '${locName}' between the primary region ${primaryRegionName}  and the secondary region ${secondaryRegionName}. You may initiate a  failback to the former primary region ${primaryRegionName} at any time  to resume archival to '${locName}'.,Success,Info,Failover,n/a,No,No
rcv,RCVPEConnectionApprovalRequestApproved,${userEmail} successfully approved connection approval request for private  endpoint ${pe_id} to RCV archival location '${name}'.,Success,Info,Configuration,n/a,Yes,Yes
rcv,RCVPEConnectionApprovalRequestApproved,"Pursuant to Rubrik policy, a connection approval request for private  endpoint '${pe_id}' to RCV archival location '${name}' has been  successfully approved.",Success,Info,Configuration,RCV private endpoint connection approval request approved,No,No
rcv,RCVPEConnectionApprovalRequestCreated,${userEmail} successfully created connection approval request for private  endpoint ${pe_id} to RCV archival location '${name}'.,Success,Info,Configuration,n/a,Yes,Yes
rcv,RCVPEConnectionApprovalRequestCreated,"Pursuant to Rubrik policy, a connection approval request for private  endpoint '${pe_id}' to RCV archival location '${name}' has been  successfully created.",Success,Info,Configuration,n/a,No,No
rcv,RCVPEConnectionApprovalRequestExpired,"Pursuant to Rubrik policy, a connection approval request for private  endpoint '${pe_id}' to RCV archival location '${name}' has been expired.",Success,Info,Configuration,RCV private endpoint connection approval request expired,No,No
rcv,RCVPEConnectionApprovalRequestRejected,${userEmail} successfully rejected connection approval request for private  endpoint ${pe_id} to RCV archival location '${name}'.,Failure,Critical,Configuration,n/a,Yes,Yes
rcv,RCVPEConnectionApprovalRequestRejected,"Pursuant to Rubrik policy, a connection approval request for private  endpoint '${pe_id}' to RCV archival location '${name}' has been rejected.",Failure,Critical,Configuration,RCV private endpoint connection approval request rejected,No,No
rcv,RCVPEConnectionApprovalRequestRemoved,${userEmail} successfully removed connection approval request for private  endpoint ${pe_id} to RCV archival location '${name}'.,Success,Info,Configuration,n/a,Yes,Yes
rcv,RCVPEConnectionApprovalRequestRemoved,"Pursuant to Rubrik policy, a connection approval request for private  endpoint '${pe_id}' to RCV archival location '${name}' has been removed.",Success,Info,Configuration,RCV private endpoint connection approval request removed,No,No
rcv,RCVPartialExpiryNotification,"Capacity Expiring: ${expiredSize} TB  Expiration Date: ${expiryDate}  Capacity Not Expiring: ${remainingSize} TB  If you exceed your remaining license of ${remainingSize} TB, the  Rubrik Cloud Vault locations for ${tier} tier in regions that belong to  ${bundle} storage bundle with ${redundancy} redundancy will be paused.  As a result, no new backups can be uploaded but you will still be able  to access previously uploaded backups in these locations. Uploaded  backups will expire according to the retention period defined in their  SLA Domains. To prevent your backups from being paused, contact your  Rubrik account representative or email sales@rubrik.com to purchase  additional Rubrik Cloud Vault capacity.",Success,Warning,Diagnostic,${expiredSize} TB of your Rubrik Cloud Vault License expires on  ${expiryDate},No,No
rcv,RCVPrivateEndpointApprovalFailed,Approval for Private Endpoint '${peId}' failed because of '${errMsg}'.,Failure,Critical,Configuration,n/a,No,No
rcv,RCVPublicAccessDisabled,${userEmail} successfully disabled public access for RCV archival location '${name}'.,Success,Info,Configuration,n/a,Yes,Yes
rcv,RCVPublicAccessDisabled,"Pursuant to Rubrik policy, public access to RCV archival location  '${name}' has been successfully disabled.",Success,Info,Configuration,RCV location public access disabled,No,No
rcv,RCVResourceCreationFailed,Unable to allocate required resource '${resourceType}' for the RCV location '${name}'.,Failure,Critical,Sync,n/a,No,No
rcv,RCVResourceCreationSuccess,The required ${resourceType} resource has been allocated for the RCV location '${name}'.,Success,Info,Sync,n/a,No,No
anomaly,RadarAnalysisFinished,Finished Anomaly Detection analysis for snapshot taken on ${snapshotDate} of ${snappableType} '${snappableName}'.,Success,Info,RadarAnalysis,n/a,No,No
anomaly,RadarAnalysisStarted,Started Anomaly Detection analysis for snapshot taken on ${snapshotDate} of ${snappableType} '${snappableName}'.,TaskSuccess,Info,RadarAnalysis,n/a,No,No
radar,RadarEventsDisabled,Radar events have been disabled by ${user},Success,Warning,Configuration,Radar events have been disabled by ${user},Yes,No
radar,RadarEventsDisabledForCluster,Radar events have been disabled for cluster ${clusterName} by ${user},Success,Warning,Configuration,Radar events have been disabled for cluster ${clusterName} by ${user},Yes,No
radar,RadarEventsDisabledForSnappable,Radar events have been disabled for protected object ${snappableName} on cluster ${clusterName} by ${user},Success,Warning,Configuration,Radar events have been disabled for protected object ${snappableName} on cluster ${clusterName} by ${user},Yes,No
radar,RadarEventsDisabledForSubscription,Radar events have been disabled for subscription ${subscriptionName} on cluster ${clusterName} by ${user},Success,Info,Configuration,Radar events have been disabled for subscription ${subscriptionName} on cluster ${clusterName} by ${user},Yes,No
radar,RadarEventsEnabled,Radar events have been enabled by ${user},Success,Info,Configuration,Radar events have been enabled by ${user},Yes,No
radar,RadarEventsEnabledForCluster,Radar events have been enabled for cluster ${clusterName} by ${user},Success,Info,Configuration,Radar events have been enabled for cluster ${clusterName} by ${user},Yes,No
radar,RadarEventsEnabledForSnappable,Radar events have been enabled for protected object ${snappableName} on cluster ${clusterName} by ${user},Success,Info,Configuration,Radar events have been enabled for protected object ${snappableName} on cluster ${clusterName} by ${user},Yes,No
radar,RadarEventsEnabledForSubscription,Radar events have been enabled for subscription ${subscriptionName} on cluster ${clusterName} by ${user},Success,Info,Configuration,Radar events have been enabled for subscription ${subscriptionName} on cluster ${clusterName} by ${user},Yes,No
radar_hawkeye_indexing,RadarHawkeyeBuildIndexFailed,Failed to prepare Data Threat Analytics investigation view for snapshot taken on ${snapshotDate} for workload ${snappableName}.,Failure,Critical,Index,n/a,No,No
radar_hawkeye_indexing,RadarHawkeyeBuildIndexQueued,Preparing Data Threat Analytics investigation view for snapshot taken on ${snapshotDate} for workload ${snappableName}.,Queued,Info,Index,n/a,No,No
